chromosome	start	end	K-specific NDR	center
chr1	162526515	162528515	COAD-specific NDR	162527515
chr1	163794723	163796723	COAD-specific NDR	163795723
chr1	164570408	164572408	COAD-specific NDR	164571408
chr1	164591372	164593372	COAD-specific NDR	164592372
chr1	164651686	164653686	COAD-specific NDR	164652686
chr1	164672608	164674608	COAD-specific NDR	164673608
chr1	165038232	165040232	COAD-specific NDR	165039232
chr1	165614413	165616413	COAD-specific NDR	165615413
chr1	165828534	165830534	COAD-specific NDR	165829534
chr1	167033931	167035931	COAD-specific NDR	167034931
chr1	167051090	167053090	COAD-specific NDR	167052090
chr1	167054471	167056471	COAD-specific NDR	167055471
chr1	167058791	167060791	COAD-specific NDR	167059791
chr1	167069166	167071166	COAD-specific NDR	167070166
chr1	167125531	167127531	COAD-specific NDR	167126531
chr1	167131292	167133292	COAD-specific NDR	167132292
chr1	167134287	167136287	COAD-specific NDR	167135287
chr1	167705625	167707625	COAD-specific NDR	167706625
chr1	167708259	167710259	COAD-specific NDR	167709259
chr1	167722584	167724584	COAD-specific NDR	167723584
chr1	167785627	167787627	COAD-specific NDR	167786627
chr1	167894945	167896945	COAD-specific NDR	167895945
chr1	168057221	168059221	COAD-specific NDR	168058221
chr1	168084857	168086857	COAD-specific NDR	168085857
chr1	168178786	168180786	COAD-specific NDR	168179786
chr1	168425780	168427780	COAD-specific NDR	168426780
chr1	168463976	168465976	COAD-specific NDR	168464976
chr1	168468074	168470074	COAD-specific NDR	168469074
chr1	168632880	168634880	COAD-specific NDR	168633880
chr1	168720623	168722623	COAD-specific NDR	168721623
chr1	168772316	168774316	COAD-specific NDR	168773316
chr1	168870833	168872833	COAD-specific NDR	168871833
chr1	168928998	168930998	COAD-specific NDR	168929998
chr1	168986401	168988401	COAD-specific NDR	168987401
chr1	168987805	168989805	COAD-specific NDR	168988805
chr1	169015501	169017501	COAD-specific NDR	169016501
chr1	169021160	169023160	COAD-specific NDR	169022160
chr1	169119085	169121085	COAD-specific NDR	169120085
chr1	169125019	169127019	COAD-specific NDR	169126019
chr1	169516709	169518709	COAD-specific NDR	169517709
chr1	169534126	169536126	COAD-specific NDR	169535126
chr1	169894308	169896308	COAD-specific NDR	169895308
chr1	170854820	170856820	COAD-specific NDR	170855820
chr1	170860248	170862248	COAD-specific NDR	170861248
chr1	171327197	171329197	COAD-specific NDR	171328197
chr1	171880785	171882785	COAD-specific NDR	171881785
chr1	172293919	172295919	COAD-specific NDR	172294919
chr1	172328816	172330816	COAD-specific NDR	172329816
chr1	172350309	172352309	COAD-specific NDR	172351309
chr1	172647771	172649771	COAD-specific NDR	172648771
chr1	172839589	172841589	COAD-specific NDR	172840589
chr1	173179038	173181038	COAD-specific NDR	173180038
chr1	175808654	175810654	COAD-specific NDR	175809654
chr1	175813601	175815601	COAD-specific NDR	175814601
chr1	175953154	175955154	COAD-specific NDR	175954154
chr1	177553883	177555883	COAD-specific NDR	177554883
chr1	177866441	177868441	COAD-specific NDR	177867441
chr1	177938252	177940252	COAD-specific NDR	177939252
chr1	178021269	178023269	COAD-specific NDR	178022269
chr1	178542664	178544664	COAD-specific NDR	178543664
chr1	179256285	179258285	COAD-specific NDR	179257285
chr1	179409347	179411347	COAD-specific NDR	179410347
chr1	181061316	181063316	COAD-specific NDR	181062316
chr1	181410146	181412146	COAD-specific NDR	181411146
chr1	181600800	181602800	COAD-specific NDR	181601800
chr1	181615991	181617991	COAD-specific NDR	181616991
chr1	182143651	182145651	COAD-specific NDR	182144651
chr1	182151989	182153989	COAD-specific NDR	182152989
chr1	182184085	182186085	COAD-specific NDR	182185085
chr1	182186304	182188304	COAD-specific NDR	182187304
chr1	182217589	182219589	COAD-specific NDR	182218589
chr1	182476052	182478052	COAD-specific NDR	182477052
chr1	182496581	182498581	COAD-specific NDR	182497581
chr1	182538895	182540895	COAD-specific NDR	182539895
chr1	182649244	182651244	COAD-specific NDR	182650244
chr1	183128279	183130279	COAD-specific NDR	183129279
chr1	183163461	183165461	COAD-specific NDR	183164461
chr1	183400809	183402809	COAD-specific NDR	183401809
chr1	183436055	183438055	COAD-specific NDR	183437055
chr1	183485043	183487043	COAD-specific NDR	183486043
chr1	183553391	183555391	COAD-specific NDR	183554391
chr1	184294517	184296517	COAD-specific NDR	184295517
chr1	184394192	184396192	COAD-specific NDR	184395192
chr1	184447688	184449688	COAD-specific NDR	184448688
chr1	184558719	184560719	COAD-specific NDR	184559719
chr1	185318314	185320314	COAD-specific NDR	185319314
chr1	185418426	185420426	COAD-specific NDR	185419426
chr1	185446179	185448179	COAD-specific NDR	185447179
chr1	185447256	185449256	COAD-specific NDR	185448256
chr1	185482696	185484696	COAD-specific NDR	185483696
chr1	185497954	185499954	COAD-specific NDR	185498954
chr1	185618908	185620908	COAD-specific NDR	185619908
chr1	186316639	186318639	COAD-specific NDR	186317639
chr1	187433773	187435773	COAD-specific NDR	187434773
chr1	190565681	190567681	COAD-specific NDR	190566681
chr1	192370900	192372900	COAD-specific NDR	192371900
chr1	192907760	192909760	COAD-specific NDR	192908760
chr1	192976348	192978348	COAD-specific NDR	192977348
chr1	192979724	192981724	COAD-specific NDR	192980724
chr1	193278872	193280872	COAD-specific NDR	193279872
chr1	193281640	193283640	COAD-specific NDR	193282640
chr1	193323471	193325471	COAD-specific NDR	193324471
chr1	193399881	193401881	COAD-specific NDR	193400881
chr1	193517442	193519442	COAD-specific NDR	193518442
chr1	193553130	193555130	COAD-specific NDR	193554130
chr1	193755482	193757482	COAD-specific NDR	193756482
chr1	194031283	194033283	COAD-specific NDR	194032283
chr1	195518427	195520427	COAD-specific NDR	195519427
chr1	195563120	195565120	COAD-specific NDR	195564120
chr1	195689777	195691777	COAD-specific NDR	195690777
chr1	197750438	197752438	COAD-specific NDR	197751438
chr1	197751928	197753928	COAD-specific NDR	197752928
chr1	197827347	197829347	COAD-specific NDR	197828347
chr1	198748795	198750795	COAD-specific NDR	198749795
chr1	198805903	198807903	COAD-specific NDR	198806903
chr1	199687646	199689646	COAD-specific NDR	199688646
chr1	199995704	199997704	COAD-specific NDR	199996704
chr1	200074640	200076640	COAD-specific NDR	200075640
chr1	200076966	200078966	COAD-specific NDR	200077966
chr1	200083899	200085899	COAD-specific NDR	200084899
chr1	200865056	200867056	COAD-specific NDR	200866056
chr1	200996696	200998696	COAD-specific NDR	200997696
chr1	201151533	201153533	COAD-specific NDR	201152533
chr1	201190455	201192455	COAD-specific NDR	201191455
chr1	201260271	201262271	COAD-specific NDR	201261271
chr1	201365371	201367371	COAD-specific NDR	201366371
chr1	201373731	201375731	COAD-specific NDR	201374731
chr1	201443386	201445386	COAD-specific NDR	201444386
chr1	201497145	201499145	COAD-specific NDR	201498145
chr1	201976444	201978444	COAD-specific NDR	201977444
chr1	202011621	202013621	COAD-specific NDR	202012621
chr1	202014589	202016589	COAD-specific NDR	202015589
chr1	202025287	202027287	COAD-specific NDR	202026287
chr1	202044402	202046402	COAD-specific NDR	202045402
chr1	202046525	202048525	COAD-specific NDR	202047525
chr1	202053691	202055691	COAD-specific NDR	202054691
chr1	202055232	202057232	COAD-specific NDR	202056232
chr1	202074106	202076106	COAD-specific NDR	202075106
chr1	202076667	202078667	COAD-specific NDR	202077667
chr1	202167656	202169656	COAD-specific NDR	202168656
chr1	202196367	202198367	COAD-specific NDR	202197367
chr1	202606944	202608944	COAD-specific NDR	202607944
chr1	202665336	202667336	COAD-specific NDR	202666336
chr1	202757113	202759113	COAD-specific NDR	202758113
chr1	203393906	203395906	COAD-specific NDR	203394906
chr1	203395253	203397253	COAD-specific NDR	203396253
chr1	203397539	203399539	COAD-specific NDR	203398539
chr1	204061613	204063613	COAD-specific NDR	204062613
chr1	204234812	204236812	COAD-specific NDR	204235812
chr1	204299570	204301570	COAD-specific NDR	204300570
chr1	204301146	204303146	COAD-specific NDR	204302146
chr1	204306734	204308734	COAD-specific NDR	204307734
chr1	204309670	204311670	COAD-specific NDR	204310670
chr1	204345510	204347510	COAD-specific NDR	204346510
chr1	204416886	204418886	COAD-specific NDR	204417886
chr1	204418979	204420979	COAD-specific NDR	204419979
chr1	204462224	204464224	COAD-specific NDR	204463224
chr1	204685057	204687057	COAD-specific NDR	204686057
chr1	204811298	204813298	COAD-specific NDR	204812298
chr1	204887137	204889137	COAD-specific NDR	204888137
chr1	205275541	205277541	COAD-specific NDR	205276541
chr1	205323296	205325296	COAD-specific NDR	205324296
chr1	205403018	205405018	COAD-specific NDR	205404018
chr1	205517814	205519814	COAD-specific NDR	205518814
chr1	206591842	206593842	COAD-specific NDR	206592842
chr1	206844631	206846631	COAD-specific NDR	206845631
chr1	207099904	207101904	COAD-specific NDR	207100904
chr1	207114340	207116340	COAD-specific NDR	207115340
chr1	207123931	207125931	COAD-specific NDR	207124931
chr1	207125585	207127585	COAD-specific NDR	207126585
chr1	207141611	207143611	COAD-specific NDR	207142611
chr1	207145261	207147261	COAD-specific NDR	207146261
chr1	207147867	207149867	COAD-specific NDR	207148867
chr1	207181991	207183991	COAD-specific NDR	207182991
chr1	207205156	207207156	COAD-specific NDR	207206156
chr1	207229255	207231255	COAD-specific NDR	207230255
chr1	207240260	207242260	COAD-specific NDR	207241260
chr1	207405209	207407209	COAD-specific NDR	207406209
chr1	207455290	207457290	COAD-specific NDR	207456290
chr1	207920602	207922602	COAD-specific NDR	207921602
chr1	208155493	208157493	COAD-specific NDR	208156493
chr1	208373776	208375776	COAD-specific NDR	208374776
chr1	208376009	208378009	COAD-specific NDR	208377009
chr1	209124384	209126384	COAD-specific NDR	209125384
chr1	209963340	209965340	COAD-specific NDR	209964340
chr1	209964433	209966433	COAD-specific NDR	209965433
chr1	211506451	211508451	COAD-specific NDR	211507451
chr1	211508414	211510414	COAD-specific NDR	211509414
chr1	211512090	211514090	COAD-specific NDR	211513090
chr1	211516799	211518799	COAD-specific NDR	211517799
chr1	211525640	211527640	COAD-specific NDR	211526640
chr1	211687756	211689756	COAD-specific NDR	211688756
chr1	211689646	211691646	COAD-specific NDR	211690646
chr1	211775925	211777925	COAD-specific NDR	211776925
chr1	211820809	211822809	COAD-specific NDR	211821809
chr1	211956451	211958451	COAD-specific NDR	211957451
chr1	212073007	212075007	COAD-specific NDR	212074007
chr1	212076406	212078406	COAD-specific NDR	212077406
chr1	212084607	212086607	COAD-specific NDR	212085607
chr1	212097589	212099589	COAD-specific NDR	212098589
chr1	212115106	212117106	COAD-specific NDR	212116106
chr1	212386261	212388261	COAD-specific NDR	212387261
chr1	212408400	212410400	COAD-specific NDR	212409400
chr1	212603588	212605588	COAD-specific NDR	212604588
chr1	212693291	212695291	COAD-specific NDR	212694291
chr1	213000301	213002301	COAD-specific NDR	213001301
chr1	213026126	213028126	COAD-specific NDR	213027126
chr1	213745547	213747547	COAD-specific NDR	213746547
chr1	213831043	213833043	COAD-specific NDR	213832043
chr1	213842901	213844901	COAD-specific NDR	213843901
chr1	213856024	213858024	COAD-specific NDR	213857024
chr1	213951761	213953761	COAD-specific NDR	213952761
chr1	214119917	214121917	COAD-specific NDR	214120917
chr1	214319018	214321018	COAD-specific NDR	214320018
chr1	214676198	214678198	COAD-specific NDR	214677198
chr1	214679579	214681579	COAD-specific NDR	214680579
chr1	214850907	214852907	COAD-specific NDR	214851907
chr1	215808825	215810825	COAD-specific NDR	215809825
chr1	217181943	217183943	COAD-specific NDR	217182943
chr1	217235790	217237790	COAD-specific NDR	217236790
chr1	217712091	217714091	COAD-specific NDR	217713091
chr1	220070538	220072538	COAD-specific NDR	220071538
chr1	220090379	220092379	COAD-specific NDR	220091379
chr1	220131501	220133501	COAD-specific NDR	220132501
chr1	220256985	220258985	COAD-specific NDR	220257985
chr1	220291641	220293641	COAD-specific NDR	220292641
chr1	220294687	220296687	COAD-specific NDR	220295687
chr1	220659776	220661776	COAD-specific NDR	220660776
chr1	220907028	220909028	COAD-specific NDR	220908028
chr1	220934597	220936597	COAD-specific NDR	220935597
chr1	220962733	220964733	COAD-specific NDR	220963733
chr1	221916898	221918898	COAD-specific NDR	221917898
chr1	221946904	221948904	COAD-specific NDR	221947904
chr1	222137779	222139779	COAD-specific NDR	222138779
chr1	222298632	222300632	COAD-specific NDR	222299632
chr1	222754593	222756593	COAD-specific NDR	222755593
chr1	223828423	223830423	COAD-specific NDR	223829423
chr1	223852465	223854465	COAD-specific NDR	223853465
chr1	223906390	223908390	COAD-specific NDR	223907390
chr1	224250626	224252626	COAD-specific NDR	224251626
chr1	224460527	224462527	COAD-specific NDR	224461527
chr1	224462090	224464090	COAD-specific NDR	224463090
chr1	224463949	224465949	COAD-specific NDR	224464949
chr1	224680221	224682221	COAD-specific NDR	224681221
chr1	224694699	224696699	COAD-specific NDR	224695699
chr1	224985986	224987986	COAD-specific NDR	224986986
chr1	225605544	225607544	COAD-specific NDR	225606544
chr1	225627286	225629286	COAD-specific NDR	225628286
chr1	225710099	225712099	COAD-specific NDR	225711099
chr1	226062312	226064312	COAD-specific NDR	226063312
chr1	226066701	226068701	COAD-specific NDR	226067701
chr1	226160081	226162081	COAD-specific NDR	226161081
chr1	226216122	226218122	COAD-specific NDR	226217122
chr1	226225608	226227608	COAD-specific NDR	226226608
chr1	226309603	226311603	COAD-specific NDR	226310603
chr1	226666311	226668311	COAD-specific NDR	226667311
chr1	226966453	226968453	COAD-specific NDR	226967453
chr1	227101917	227103917	COAD-specific NDR	227102917
chr1	227177078	227179078	COAD-specific NDR	227178078
chr1	227510089	227512089	COAD-specific NDR	227511089
chr1	227604662	227606662	COAD-specific NDR	227605662
chr1	227736796	227738796	COAD-specific NDR	227737796
chr1	228917795	228919795	COAD-specific NDR	228918795
chr1	228959383	228961383	COAD-specific NDR	228960383
chr1	228971360	228973360	COAD-specific NDR	228972360
chr1	229199259	229201259	COAD-specific NDR	229200259
chr1	229264892	229266892	COAD-specific NDR	229265892
chr1	229266422	229268422	COAD-specific NDR	229267422
chr1	229299922	229301922	COAD-specific NDR	229300922
chr1	229360349	229362349	COAD-specific NDR	229361349
chr1	229707167	229709167	COAD-specific NDR	229708167
chr1	229888668	229890668	COAD-specific NDR	229889668
chr1	229967685	229969685	COAD-specific NDR	229968685
chr1	230256894	230258894	COAD-specific NDR	230257894
chr1	230417140	230419140	COAD-specific NDR	230418140
chr1	230434287	230436287	COAD-specific NDR	230435287
chr1	230705934	230707934	COAD-specific NDR	230706934
chr1	230707084	230709084	COAD-specific NDR	230708084
chr1	230711068	230713068	COAD-specific NDR	230712068
chr1	230877455	230879455	COAD-specific NDR	230878455
chr1	231054151	231056151	COAD-specific NDR	231055151
chr1	231073814	231075814	COAD-specific NDR	231074814
chr1	231103665	231105665	COAD-specific NDR	231104665
chr1	231351407	231353407	COAD-specific NDR	231352407
chr1	231368924	231370924	COAD-specific NDR	231369924
chr1	231371011	231373011	COAD-specific NDR	231372011
chr1	231632531	231634531	COAD-specific NDR	231633531
chr1	232455209	232457209	COAD-specific NDR	232456209
chr1	232457168	232459168	COAD-specific NDR	232458168
chr1	232499646	232501646	COAD-specific NDR	232500646
chr1	232757431	232759431	COAD-specific NDR	232758431
chr1	232813404	232815404	COAD-specific NDR	232814404
chr1	232817227	232819227	COAD-specific NDR	232818227
chr1	232824638	232826638	COAD-specific NDR	232825638
chr1	233101543	233103543	COAD-specific NDR	233102543
chr1	233379116	233381116	COAD-specific NDR	233380116
chr1	233754904	233756904	COAD-specific NDR	233755904
chr1	233756946	233758946	COAD-specific NDR	233757946
chr1	233760396	233762396	COAD-specific NDR	233761396
chr1	234754708	234756708	COAD-specific NDR	234755708
chr1	234846931	234848931	COAD-specific NDR	234847931
chr1	234851238	234853238	COAD-specific NDR	234852238
chr1	234852692	234854692	COAD-specific NDR	234853692
chr1	234952305	234954305	COAD-specific NDR	234953305
chr1	234958193	234960193	COAD-specific NDR	234959193
chr1	234959212	234961212	COAD-specific NDR	234960212
chr1	234960275	234962275	COAD-specific NDR	234961275
chr1	234996783	234998783	COAD-specific NDR	234997783
chr1	235094577	235096577	COAD-specific NDR	235095577
chr1	235095600	235097600	COAD-specific NDR	235096600
chr1	235133337	235135337	COAD-specific NDR	235134337
chr1	235242071	235244071	COAD-specific NDR	235243071
chr1	235319258	235321258	COAD-specific NDR	235320258
chr1	235776076	235778076	COAD-specific NDR	235777076
chr1	236086220	236088220	COAD-specific NDR	236087220
chr1	236325608	236327608	COAD-specific NDR	236326608
chr1	236694206	236696206	COAD-specific NDR	236695206
chr1	237848040	237850040	COAD-specific NDR	237849040
chr1	238031325	238033325	COAD-specific NDR	238032325
chr1	239375365	239377365	COAD-specific NDR	239376365
chr1	239500534	239502534	COAD-specific NDR	239501534
chr1	239516026	239518026	COAD-specific NDR	239517026
chr1	239530929	239532929	COAD-specific NDR	239531929
chr1	239845418	239847418	COAD-specific NDR	239846418
chr1	240938790	240940790	COAD-specific NDR	240939790
chr1	240946199	240948199	COAD-specific NDR	240947199
chr1	241090342	241092342	COAD-specific NDR	241091342
chr1	241186486	241188486	COAD-specific NDR	241187486
chr1	241304186	241306186	COAD-specific NDR	241305186
chr1	241319096	241321096	COAD-specific NDR	241320096
chr1	241354347	241356347	COAD-specific NDR	241355347
chr1	241412956	241414956	COAD-specific NDR	241413956
chr1	241433880	241435880	COAD-specific NDR	241434880
chr1	244227904	244229904	COAD-specific NDR	244228904
chr1	244510427	244512427	COAD-specific NDR	244511427
chr1	244818822	244820822	COAD-specific NDR	244819822
chr1	245115465	245117465	COAD-specific NDR	245116465
chr1	245223134	245225134	COAD-specific NDR	245224134
