chromosome	start	end	K-specific NDR	center
chr1	154715143	154717143	LUAD-specific NDR	154716143
chr1	154807612	154809612	LUAD-specific NDR	154808612
chr1	154903783	154905783	LUAD-specific NDR	154904783
chr1	154994630	154996630	LUAD-specific NDR	154995630
chr1	154996742	154998742	LUAD-specific NDR	154997742
chr1	154998257	155000257	LUAD-specific NDR	154999257
chr1	155010198	155012198	LUAD-specific NDR	155011198
chr1	155088087	155090087	LUAD-specific NDR	155089087
chr1	155148884	155150884	LUAD-specific NDR	155149884
chr1	155158392	155160392	LUAD-specific NDR	155159392
chr1	155298949	155300949	LUAD-specific NDR	155299949
chr1	155365833	155367833	LUAD-specific NDR	155366833
chr1	155515237	155517237	LUAD-specific NDR	155516237
chr1	155619349	155621349	LUAD-specific NDR	155620349
chr1	155620432	155622432	LUAD-specific NDR	155621432
chr1	155732336	155734336	LUAD-specific NDR	155733336
chr1	155742245	155744245	LUAD-specific NDR	155743245
chr1	155930936	155932936	LUAD-specific NDR	155931936
chr1	156009641	156011641	LUAD-specific NDR	156010641
chr1	156029923	156031923	LUAD-specific NDR	156030923
chr1	156159284	156161284	LUAD-specific NDR	156160284
chr1	156363832	156365832	LUAD-specific NDR	156364832
chr1	156367375	156369375	LUAD-specific NDR	156368375
chr1	156440426	156442426	LUAD-specific NDR	156441426
chr1	156456877	156458877	LUAD-specific NDR	156457877
chr1	156655263	156657263	LUAD-specific NDR	156656263
chr1	156660583	156662583	LUAD-specific NDR	156661583
chr1	156881802	156883802	LUAD-specific NDR	156882802
chr1	156895232	156897232	LUAD-specific NDR	156896232
chr1	157104605	157106605	LUAD-specific NDR	157105605
chr1	157167651	157169651	LUAD-specific NDR	157168651
chr1	157170714	157172714	LUAD-specific NDR	157171714
chr1	157195736	157197736	LUAD-specific NDR	157196736
chr1	157209731	157211731	LUAD-specific NDR	157210731
chr1	157255265	157257265	LUAD-specific NDR	157256265
chr1	157263376	157265376	LUAD-specific NDR	157264376
chr1	157575628	157577628	LUAD-specific NDR	157576628
chr1	157767212	157769212	LUAD-specific NDR	157768212
chr1	158197179	158199179	LUAD-specific NDR	158198179
chr1	159398224	159400224	LUAD-specific NDR	159399224
chr1	159783678	159785678	LUAD-specific NDR	159784678
chr1	159869307	159871307	LUAD-specific NDR	159870307
chr1	159965643	159967643	LUAD-specific NDR	159966643
chr1	160093814	160095814	LUAD-specific NDR	160094814
chr1	160129013	160131013	LUAD-specific NDR	160130013
chr1	160196088	160198088	LUAD-specific NDR	160197088
chr1	160750403	160752403	LUAD-specific NDR	160751403
chr1	160776211	160778211	LUAD-specific NDR	160777211
chr1	160782211	160784211	LUAD-specific NDR	160783211
chr1	160795475	160797475	LUAD-specific NDR	160796475
chr1	160885734	160887734	LUAD-specific NDR	160886734
chr1	160903078	160905078	LUAD-specific NDR	160904078
chr1	160985548	160987548	LUAD-specific NDR	160986548
chr1	160986770	160988770	LUAD-specific NDR	160987770
chr1	161052510	161054510	LUAD-specific NDR	161053510
chr1	161058374	161060374	LUAD-specific NDR	161059374
chr1	161061498	161063498	LUAD-specific NDR	161062498
chr1	161224305	161226305	LUAD-specific NDR	161225305
chr1	161225528	161227528	LUAD-specific NDR	161226528
chr1	161285246	161287246	LUAD-specific NDR	161286246
chr1	162004264	162006264	LUAD-specific NDR	162005264
chr1	162056082	162058082	LUAD-specific NDR	162057082
chr1	162176116	162178116	LUAD-specific NDR	162177116
chr1	162184941	162186941	LUAD-specific NDR	162185941
chr1	162188017	162190017	LUAD-specific NDR	162189017
chr1	162205834	162207834	LUAD-specific NDR	162206834
chr1	162251642	162253642	LUAD-specific NDR	162252642
chr1	162254184	162256184	LUAD-specific NDR	162255184
chr1	162269250	162271250	LUAD-specific NDR	162270250
chr1	162342842	162344842	LUAD-specific NDR	162343842
chr1	162350433	162352433	LUAD-specific NDR	162351433
chr1	162426510	162428510	LUAD-specific NDR	162427510
chr1	162677292	162679292	LUAD-specific NDR	162678292
chr1	162694305	162696305	LUAD-specific NDR	162695305
chr1	164586406	164588406	LUAD-specific NDR	164587406
chr1	164874282	164876282	LUAD-specific NDR	164875282
chr1	165518387	165520387	LUAD-specific NDR	165519387
chr1	165584655	165586655	LUAD-specific NDR	165585655
chr1	165634678	165636678	LUAD-specific NDR	165635678
chr1	165883899	165885899	LUAD-specific NDR	165884899
chr1	166698747	166700747	LUAD-specific NDR	166699747
chr1	166805174	166807174	LUAD-specific NDR	166806174
chr1	167785627	167787627	LUAD-specific NDR	167786627
chr1	167790827	167792827	LUAD-specific NDR	167791827
chr1	168195978	168197978	LUAD-specific NDR	168196978
chr1	168463976	168465976	LUAD-specific NDR	168464976
chr1	168472532	168474532	LUAD-specific NDR	168473532
chr1	168591582	168593582	LUAD-specific NDR	168592582
chr1	168597320	168599320	LUAD-specific NDR	168598320
chr1	168678382	168680382	LUAD-specific NDR	168679382
chr1	168806247	168808247	LUAD-specific NDR	168807247
chr1	168811373	168813373	LUAD-specific NDR	168812373
chr1	168834631	168836631	LUAD-specific NDR	168835631
chr1	168875553	168877553	LUAD-specific NDR	168876553
chr1	168941381	168943381	LUAD-specific NDR	168942381
chr1	168948654	168950654	LUAD-specific NDR	168949654
chr1	169136473	169138473	LUAD-specific NDR	169137473
chr1	169280639	169282639	LUAD-specific NDR	169281639
chr1	169507403	169509403	LUAD-specific NDR	169508403
chr1	169644300	169646300	LUAD-specific NDR	169645300
chr1	169710027	169712027	LUAD-specific NDR	169711027
chr1	169780486	169782486	LUAD-specific NDR	169781486
chr1	169894308	169896308	LUAD-specific NDR	169895308
chr1	170425954	170427954	LUAD-specific NDR	170426954
chr1	170864361	170866361	LUAD-specific NDR	170865361
chr1	171095855	171097855	LUAD-specific NDR	171096855
chr1	171123817	171125817	LUAD-specific NDR	171124817
chr1	171389134	171391134	LUAD-specific NDR	171390134
chr1	172213274	172215274	LUAD-specific NDR	172214274
chr1	172237379	172239379	LUAD-specific NDR	172238379
chr1	172246733	172248733	LUAD-specific NDR	172247733
chr1	172320761	172322761	LUAD-specific NDR	172321761
chr1	172399954	172401954	LUAD-specific NDR	172400954
chr1	172854427	172856427	LUAD-specific NDR	172855427
chr1	173016987	173018987	LUAD-specific NDR	173017987
chr1	173030523	173032523	LUAD-specific NDR	173031523
chr1	173096154	173098154	LUAD-specific NDR	173097154
chr1	173116854	173118854	LUAD-specific NDR	173117854
chr1	173118196	173120196	LUAD-specific NDR	173119196
chr1	173122345	173124345	LUAD-specific NDR	173123345
chr1	173143863	173145863	LUAD-specific NDR	173144863
chr1	173210283	173212283	LUAD-specific NDR	173211283
chr1	173340131	173342131	LUAD-specific NDR	173341131
chr1	173650495	173652495	LUAD-specific NDR	173651495
chr1	174004516	174006516	LUAD-specific NDR	174005516
chr1	174165863	174167863	LUAD-specific NDR	174166863
chr1	174843585	174845585	LUAD-specific NDR	174844585
chr1	174932866	174934866	LUAD-specific NDR	174933866
chr1	174934317	174936317	LUAD-specific NDR	174935317
chr1	177553883	177555883	LUAD-specific NDR	177554883
chr1	178209382	178211382	LUAD-specific NDR	178210382
chr1	178468454	178470454	LUAD-specific NDR	178469454
chr1	178505350	178507350	LUAD-specific NDR	178506350
chr1	178624025	178626025	LUAD-specific NDR	178625025
chr1	178653017	178655017	LUAD-specific NDR	178654017
chr1	180066765	180068765	LUAD-specific NDR	180067765
chr1	180091757	180093757	LUAD-specific NDR	180092757
chr1	180096224	180098224	LUAD-specific NDR	180097224
chr1	180109865	180111865	LUAD-specific NDR	180110865
chr1	180119845	180121845	LUAD-specific NDR	180120845
chr1	180136374	180138374	LUAD-specific NDR	180137374
chr1	180139461	180141461	LUAD-specific NDR	180140461
chr1	180217096	180219096	LUAD-specific NDR	180218096
chr1	180390891	180392891	LUAD-specific NDR	180391891
chr1	180489849	180491849	LUAD-specific NDR	180490849
chr1	180497175	180499175	LUAD-specific NDR	180498175
chr1	180498828	180500828	LUAD-specific NDR	180499828
chr1	180520932	180522932	LUAD-specific NDR	180521932
chr1	180555042	180557042	LUAD-specific NDR	180556042
chr1	180563136	180565136	LUAD-specific NDR	180564136
chr1	180795556	180797556	LUAD-specific NDR	180796556
chr1	181011367	181013367	LUAD-specific NDR	181012367
chr1	181012832	181014832	LUAD-specific NDR	181013832
chr1	181072351	181074351	LUAD-specific NDR	181073351
chr1	181085871	181087871	LUAD-specific NDR	181086871
chr1	181293341	181295341	LUAD-specific NDR	181294341
chr1	181482636	181484636	LUAD-specific NDR	181483636
chr1	181609241	181611241	LUAD-specific NDR	181610241
chr1	182143651	182145651	LUAD-specific NDR	182144651
chr1	182149369	182151369	LUAD-specific NDR	182150369
chr1	182204548	182206548	LUAD-specific NDR	182205548
chr1	182216175	182218175	LUAD-specific NDR	182217175
chr1	182217589	182219589	LUAD-specific NDR	182218589
chr1	182998405	183000405	LUAD-specific NDR	182999405
chr1	183128279	183130279	LUAD-specific NDR	183129279
chr1	183131603	183133603	LUAD-specific NDR	183132603
chr1	183206461	183208461	LUAD-specific NDR	183207461
chr1	183338720	183340720	LUAD-specific NDR	183339720
chr1	183395924	183397924	LUAD-specific NDR	183396924
chr1	183430243	183432243	LUAD-specific NDR	183431243
chr1	183436055	183438055	LUAD-specific NDR	183437055
chr1	183461921	183463921	LUAD-specific NDR	183462921
chr1	183480762	183482762	LUAD-specific NDR	183481762
chr1	183668134	183670134	LUAD-specific NDR	183669134
chr1	183860705	183862705	LUAD-specific NDR	183861705
chr1	183911244	183913244	LUAD-specific NDR	183912244
chr1	184144406	184146406	LUAD-specific NDR	184145406
chr1	184183868	184185868	LUAD-specific NDR	184184868
chr1	184294517	184296517	LUAD-specific NDR	184295517
chr1	184372764	184374764	LUAD-specific NDR	184373764
chr1	184396019	184398019	LUAD-specific NDR	184397019
chr1	184451484	184453484	LUAD-specific NDR	184452484
chr1	184618817	184620817	LUAD-specific NDR	184619817
chr1	184822385	184824385	LUAD-specific NDR	184823385
chr1	184846358	184848358	LUAD-specific NDR	184847358
chr1	184873943	184875943	LUAD-specific NDR	184874943
chr1	185293763	185295763	LUAD-specific NDR	185294763
chr1	185665058	185667058	LUAD-specific NDR	185666058
chr1	185898121	185900121	LUAD-specific NDR	185899121
chr1	186023257	186025257	LUAD-specific NDR	186024257
chr1	186062497	186064497	LUAD-specific NDR	186063497
chr1	186471564	186473564	LUAD-specific NDR	186472564
chr1	186480347	186482347	LUAD-specific NDR	186481347
chr1	186545548	186547548	LUAD-specific NDR	186546548
chr1	186546649	186548649	LUAD-specific NDR	186547649
chr1	186586710	186588710	LUAD-specific NDR	186587710
chr1	186744156	186746156	LUAD-specific NDR	186745156
chr1	186781677	186783677	LUAD-specific NDR	186782677
chr1	186926824	186928824	LUAD-specific NDR	186927824
chr1	186943219	186945219	LUAD-specific NDR	186944219
chr1	188163247	188165247	LUAD-specific NDR	188164247
chr1	188610952	188612952	LUAD-specific NDR	188611952
chr1	189565397	189567397	LUAD-specific NDR	189566397
chr1	192445295	192447295	LUAD-specific NDR	192446295
chr1	192725158	192727158	LUAD-specific NDR	192726158
chr1	192754930	192756930	LUAD-specific NDR	192755930
chr1	192943118	192945118	LUAD-specific NDR	192944118
chr1	193112723	193114723	LUAD-specific NDR	193113723
chr1	194197232	194199232	LUAD-specific NDR	194198232
chr1	194201399	194203399	LUAD-specific NDR	194202399
chr1	196470360	196472360	LUAD-specific NDR	196471360
chr1	196841686	196843686	LUAD-specific NDR	196842686
chr1	196992730	196994730	LUAD-specific NDR	196993730
chr1	196995692	196997692	LUAD-specific NDR	196996692
chr1	197309964	197311964	LUAD-specific NDR	197310964
chr1	197455321	197457321	LUAD-specific NDR	197456321
chr1	197767557	197769557	LUAD-specific NDR	197768557
chr1	197963449	197965449	LUAD-specific NDR	197964449
chr1	197986854	197988854	LUAD-specific NDR	197987854
chr1	198411728	198413728	LUAD-specific NDR	198412728
chr1	198545829	198547829	LUAD-specific NDR	198546829
chr1	198637389	198639389	LUAD-specific NDR	198638389
chr1	198898216	198900216	LUAD-specific NDR	198899216
chr1	198901052	198903052	LUAD-specific NDR	198902052
chr1	199064932	199066932	LUAD-specific NDR	199065932
chr1	199170664	199172664	LUAD-specific NDR	199171664
chr1	199210491	199212491	LUAD-specific NDR	199211491
chr1	199240940	199242940	LUAD-specific NDR	199241940
chr1	199635430	199637430	LUAD-specific NDR	199636430
chr1	200119016	200121016	LUAD-specific NDR	200120016
chr1	200132918	200134918	LUAD-specific NDR	200133918
chr1	200152534	200154534	LUAD-specific NDR	200153534
chr1	200154054	200156054	LUAD-specific NDR	200155054
chr1	200264634	200266634	LUAD-specific NDR	200265634
chr1	200282673	200284673	LUAD-specific NDR	200283673
chr1	200292185	200294185	LUAD-specific NDR	200293185
chr1	200303058	200305058	LUAD-specific NDR	200304058
chr1	200340438	200342438	LUAD-specific NDR	200341438
chr1	200382056	200384056	LUAD-specific NDR	200383056
chr1	200384224	200386224	LUAD-specific NDR	200385224
chr1	200451808	200453808	LUAD-specific NDR	200452808
chr1	200455913	200457913	LUAD-specific NDR	200456913
chr1	200740258	200742258	LUAD-specific NDR	200741258
chr1	200865056	200867056	LUAD-specific NDR	200866056
chr1	201095070	201097070	LUAD-specific NDR	201096070
chr1	201096376	201098376	LUAD-specific NDR	201097376
chr1	201258805	201260805	LUAD-specific NDR	201259805
chr1	201298169	201300169	LUAD-specific NDR	201299169
chr1	201349428	201351428	LUAD-specific NDR	201350428
chr1	201365371	201367371	LUAD-specific NDR	201366371
chr1	201373731	201375731	LUAD-specific NDR	201374731
chr1	201423445	201425445	LUAD-specific NDR	201424445
chr1	201425246	201427246	LUAD-specific NDR	201426246
chr1	201566216	201568216	LUAD-specific NDR	201567216
chr1	201568908	201570908	LUAD-specific NDR	201569908
chr1	201655032	201657032	LUAD-specific NDR	201656032
chr1	201700659	201702659	LUAD-specific NDR	201701659
chr1	201976444	201978444	LUAD-specific NDR	201977444
chr1	201978566	201980566	LUAD-specific NDR	201979566
chr1	201986990	201988990	LUAD-specific NDR	201987990
chr1	201991342	201993342	LUAD-specific NDR	201992342
chr1	201997468	201999468	LUAD-specific NDR	201998468
chr1	202003092	202005092	LUAD-specific NDR	202004092
chr1	202011621	202013621	LUAD-specific NDR	202012621
chr1	202014589	202016589	LUAD-specific NDR	202015589
chr1	202017518	202019518	LUAD-specific NDR	202018518
chr1	202025287	202027287	LUAD-specific NDR	202026287
chr1	202026484	202028484	LUAD-specific NDR	202027484
chr1	202032915	202034915	LUAD-specific NDR	202033915
chr1	202184976	202186976	LUAD-specific NDR	202185976
chr1	202436981	202438981	LUAD-specific NDR	202437981
chr1	202451662	202453662	LUAD-specific NDR	202452662
chr1	202582657	202584657	LUAD-specific NDR	202583657
chr1	202681530	202683530	LUAD-specific NDR	202682530
chr1	203239654	203241654	LUAD-specific NDR	203240654
chr1	203505252	203507252	LUAD-specific NDR	203506252
chr1	203506285	203508285	LUAD-specific NDR	203507285
chr1	203549057	203551057	LUAD-specific NDR	203550057
chr1	203620112	203622112	LUAD-specific NDR	203621112
chr1	203858027	203860027	LUAD-specific NDR	203859027
chr1	204140074	204142074	LUAD-specific NDR	204141074
chr1	204411605	204413605	LUAD-specific NDR	204412605
chr1	204416886	204418886	LUAD-specific NDR	204417886
chr1	204492131	204494131	LUAD-specific NDR	204493131
chr1	205239167	205241167	LUAD-specific NDR	205240167
chr1	205315321	205317321	LUAD-specific NDR	205316321
chr1	205532186	205534186	LUAD-specific NDR	205533186
chr1	205547500	205549500	LUAD-specific NDR	205548500
chr1	205556820	205558820	LUAD-specific NDR	205557820
chr1	205888471	205890471	LUAD-specific NDR	205889471
chr1	205894033	205896033	LUAD-specific NDR	205895033
chr1	205903006	205905006	LUAD-specific NDR	205904006
chr1	205904200	205906200	LUAD-specific NDR	205905200
chr1	205908013	205910013	LUAD-specific NDR	205909013
chr1	205911591	205913591	LUAD-specific NDR	205912591
chr1	205915318	205917318	LUAD-specific NDR	205916318
chr1	206314861	206316861	LUAD-specific NDR	206315861
chr1	206693745	206695745	LUAD-specific NDR	206694745
chr1	206730777	206732777	LUAD-specific NDR	206731777
chr1	206750822	206752822	LUAD-specific NDR	206751822
chr1	206835253	206837253	LUAD-specific NDR	206836253
chr1	206847374	206849374	LUAD-specific NDR	206848374
chr1	206882646	206884646	LUAD-specific NDR	206883646
chr1	206896672	206898672	LUAD-specific NDR	206897672
chr1	207028464	207030464	LUAD-specific NDR	207029464
chr1	207071015	207073015	LUAD-specific NDR	207072015
chr1	207175239	207177239	LUAD-specific NDR	207176239
chr1	207184732	207186732	LUAD-specific NDR	207185732
chr1	207192571	207194571	LUAD-specific NDR	207193571
chr1	207197921	207199921	LUAD-specific NDR	207198921
chr1	207199730	207201730	LUAD-specific NDR	207200730
chr1	207205156	207207156	LUAD-specific NDR	207206156
chr1	207276547	207278547	LUAD-specific NDR	207277547
chr1	207394538	207396538	LUAD-specific NDR	207395538
chr1	207395753	207397753	LUAD-specific NDR	207396753
chr1	207405209	207407209	LUAD-specific NDR	207406209
chr1	207471267	207473267	LUAD-specific NDR	207472267
chr1	207477353	207479353	LUAD-specific NDR	207478353
chr1	207489153	207491153	LUAD-specific NDR	207490153
chr1	207509725	207511725	LUAD-specific NDR	207510725
chr1	207534438	207536438	LUAD-specific NDR	207535438
chr1	207918908	207920908	LUAD-specific NDR	207919908
chr1	207920602	207922602	LUAD-specific NDR	207921602
chr1	207974735	207976735	LUAD-specific NDR	207975735
chr1	207976789	207978789	LUAD-specific NDR	207977789
chr1	208335479	208337479	LUAD-specific NDR	208336479
chr1	208352014	208354014	LUAD-specific NDR	208353014
chr1	208376009	208378009	LUAD-specific NDR	208377009
chr1	208403404	208405404	LUAD-specific NDR	208404404
chr1	208407162	208409162	LUAD-specific NDR	208408162
chr1	208472578	208474578	LUAD-specific NDR	208473578
chr1	208976084	208978084	LUAD-specific NDR	208977084
chr1	208997851	208999851	LUAD-specific NDR	208998851
chr1	209424780	209426780	LUAD-specific NDR	209425780
chr1	209624859	209626859	LUAD-specific NDR	209625859
chr1	209629390	209631390	LUAD-specific NDR	209630390
chr1	209698751	209700751	LUAD-specific NDR	209699751
chr1	209700459	209702459	LUAD-specific NDR	209701459
chr1	209711880	209713880	LUAD-specific NDR	209712880
chr1	209715168	209717168	LUAD-specific NDR	209716168
chr1	209826623	209828623	LUAD-specific NDR	209827623
chr1	209828350	209830350	LUAD-specific NDR	209829350
chr1	210285466	210287466	LUAD-specific NDR	210286466
chr1	210394851	210396851	LUAD-specific NDR	210395851
chr1	210412385	210414385	LUAD-specific NDR	210413385
chr1	210425097	210427097	LUAD-specific NDR	210426097
chr1	210636892	210638892	LUAD-specific NDR	210637892
chr1	210860115	210862115	LUAD-specific NDR	210861115
chr1	211580292	211582292	LUAD-specific NDR	211581292
chr1	211670144	211672144	LUAD-specific NDR	211671144
chr1	212124396	212126396	LUAD-specific NDR	212125396
chr1	212187822	212189822	LUAD-specific NDR	212188822
chr1	212200269	212202269	LUAD-specific NDR	212201269
chr1	212244592	212246592	LUAD-specific NDR	212245592
chr1	212320034	212322034	LUAD-specific NDR	212321034
chr1	212401039	212403039	LUAD-specific NDR	212402039
chr1	212402881	212404881	LUAD-specific NDR	212403881
